dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2018,cum_cases,cum_deaths,Days_10cases,Days_5deaths,cases_doubling,deaths_doubling
2020-02-28,28,2,2020,1,0,United_States_of_America,US,USA,327167434,60,0,26,0,,
2020-02-29,29,2,2020,6,0,United_States_of_America,US,USA,327167434,66,0,27,0,,
2020-03-01,1,3,2020,3,1,United_States_of_America,US,USA,327167434,69,1,28,0,,
2020-03-02,2,3,2020,20,1,United_States_of_America,US,USA,327167434,89,2,29,0,,
2020-03-03,3,3,2020,14,4,United_States_of_America,US,USA,327167434,103,6,30,1,,
2020-03-04,4,3,2020,22,3,United_States_of_America,US,USA,327167434,125,9,31,2,,
2020-03-05,5,3,2020,34,2,United_States_of_America,US,USA,327167434,159,11,32,3,,
2020-03-06,6,3,2020,74,1,United_States_of_America,US,USA,327167434,233,12,33,4,,
2020-03-07,7,3,2020,105,2,United_States_of_America,US,USA,327167434,338,14,34,5,,
2020-03-08,8,3,2020,95,3,United_States_of_America,US,USA,327167434,433,17,35,6,,
2020-03-09,9,3,2020,121,4,United_States_of_America,US,USA,327167434,554,21,36,7,,
2020-03-10,10,3,2020,200,5,United_States_of_America,US,USA,327167434,754,26,37,8,,
2020-03-11,11,3,2020,271,2,United_States_of_America,US,USA,327167434,1025,28,38,9,,
2020-03-12,12,3,2020,287,2,United_States_of_America,US,USA,327167434,1312,30,39,10,,
2020-03-13,13,3,2020,351,10,United_States_of_America,US,USA,327167434,1663,40,40,11,,
2020-03-14,14,3,2020,511,7,United_States_of_America,US,USA,327167434,2174,47,41,12,,
2020-03-15,15,3,2020,777,10,United_States_of_America,US,USA,327167434,2951,57,42,13,,
2020-03-16,16,3,2020,823,12,United_States_of_America,US,USA,327167434,3774,69,43,14,,
2020-03-17,17,3,2020,887,16,United_States_of_America,US,USA,327167434,4661,85,44,15,,
2020-03-18,18,3,2020,1766,23,United_States_of_America,US,USA,327167434,6427,108,45,16,,
2020-03-19,19,3,2020,2988,42,United_States_of_America,US,USA,327167434,9415,150,46,17,,
2020-03-20,20,3,2020,4835,0,United_States_of_America,US,USA,327167434,14250,150,47,18,,
2020-03-21,21,3,2020,5374,110,United_States_of_America,US,USA,327167434,19624,260,48,19,,
2020-03-22,22,3,2020,7123,80,United_States_of_America,US,USA,327167434,26747,340,49,20,,
2020-03-23,23,3,2020,8459,131,United_States_of_America,US,USA,327167434,35206,471,50,21,,
2020-03-24,24,3,2020,11236,119,United_States_of_America,US,USA,327167434,46442,590,51,22,,
2020-03-25,25,3,2020,8789,211,United_States_of_America,US,USA,327167434,55231,801,52,23,,
2020-03-26,26,3,2020,13963,249,United_States_of_America,US,USA,327167434,69194,1050,53,24,,
2020-03-27,27,3,2020,16797,246,United_States_of_America,US,USA,327167434,85991,1296,54,25,,
2020-03-28,28,3,2020,18695,411,United_States_of_America,US,USA,327167434,104686,1707,55,26,,
2020-03-29,29,3,2020,19979,484,United_States_of_America,US,USA,327167434,124665,2191,56,27,,
2020-03-30,30,3,2020,18360,318,United_States_of_America,US,USA,327167434,143025,2509,57,28,,
2020-03-31,31,3,2020,21595,661,United_States_of_America,US,USA,327167434,164620,3170,58,29,,
2020-04-01,1,4,2020,24998,909,United_States_of_America,US,USA,327167434,189618,4079,59,30,,
2020-04-02,2,4,2020,27103,1059,United_States_of_America,US,USA,327167434,216721,5138,60,31,,
2020-04-03,3,4,2020,28819,915,United_States_of_America,US,USA,327167434,245540,6053,61,32,,
2020-04-04,4,4,2020,32425,1104,United_States_of_America,US,USA,327167434,277965,7157,62,33,,
2020-04-05,5,4,2020,34272,1344,United_States_of_America,US,USA,327167434,312237,8501,63,34,,
2020-04-06,6,4,2020,25398,1146,United_States_of_America,US,USA,327167434,337635,9647,64,35,,
,,,,,,,,,,,,,,,
